=== Market Structure Events (Sorted by Time) ===,,,,,,,
Type,Direction/Action,Price,Time,Timeframe,Status,PreviousPrice,PreviousTime
HH,Update,2639.96,2024.09.24 08:15:00,M15,Accepted,,
BoS,Bullish,2623.74,2024.09.24 17:45:00,M15,Confirmed,2639.96,1970.01.01 00:00:00
HH,Update,2670.39,2024.09.25 05:45:00,M15,Accepted,,
LL,Update,2651.47,2024.09.25 10:00:00,M15,Accepted,,
BoS,Bullish,2651.47,2024.09.26 13:30:00,M15,Confirmed,2670.39,1970.01.01 00:00:00
HH,Update,2685.44,2024.09.26 14:30:00,M15,Accepted,,
LL,Update,2654.70,2024.09.26 16:45:00,M15,Accepted,,
HH,Update,2674.20,2024.09.27 15:45:00,M15,Accepted,,
HH,Update,2673.87,2024.09.27 17:45:00,M15,Accepted,,
CHoCH,Bearish,2643.04,2024.09.27 20:30:00,M15,Confirmed,2685.44,1970.01.01 00:00:00
HH,Update,2674.20,2024.09.27 20:30:00,M15,Accepted,,
LL,Update,2643.04,2024.09.27 20:30:00,M15,Accepted,,
HH,Update,2674.20,2024.09.27 20:30:00,M15,Accepted,,
HH,Update,2665.90,2024.09.30 03:00:00,M15,Accepted,,
BoS,Bearish,2643.04,2024.09.30 13:30:00,M15,Confirmed,2665.90,1970.01.01 00:00:00
LL,Update,2624.59,2024.09.30 21:15:00,M15,Accepted,,
LL,Update,2624.59,2024.10.01 17:00:00,M15,Accepted,,
CHoCH,Bullish,2673.04,2024.10.01 19:45:00,M15,Confirmed,2624.59,1970.01.01 00:00:00
LL,Update,2624.59,2024.10.01 19:45:00,M15,Accepted,,
HH,Update,2673.04,2024.10.01 19:45:00,M15,Accepted,,
LL,Update,2644.44,2024.10.02 08:45:00,M15,Accepted,,
HH,Update,2673.04,2024.10.02 18:00:00,M15,Accepted,,
CHoCH,Bearish,2641.02,2024.10.02 18:15:00,M15,Confirmed,2673.04,1970.01.01 00:00:00
HH,Update,2673.04,2024.10.02 18:15:00,M15,Accepted,,
LL,Update,2641.02,2024.10.02 18:15:00,M15,Accepted,,
HH,Update,2673.04,2024.10.02 18:15:00,M15,Accepted,,
HH,Update,2662.79,2024.10.03 03:00:00,M15,Accepted,,
LL,Update,2636.90,2024.10.03 17:00:00,M15,Accepted,,
LL,Update,2636.90,2024.10.04 06:30:00,M15,Accepted,,
CHoCH,Bullish,2667.77,2024.10.04 08:45:00,M15,Confirmed,2636.90,1970.01.01 00:00:00
LL,Update,2636.90,2024.10.04 08:45:00,M15,Accepted,,
HH,Update,2667.77,2024.10.04 08:45:00,M15,Accepted,,
LL,Update,2631.91,2024.10.04 15:45:00,M15,Accepted,,
HH,Update,2670.15,2024.10.04 18:15:00,M15,Accepted,,
HH,Update,2659.61,2024.10.08 17:15:00,M15,Accepted,,
CHoCH,Bearish,2604.77,2024.10.08 18:30:00,M15,Confirmed,2670.15,1970.01.01 00:00:00
HH,Update,2659.61,2024.10.08 18:30:00,M15,Accepted,,
LL,Update,2604.77,2024.10.08 18:30:00,M15,Accepted,,
HH,Update,2659.61,2024.10.08 18:30:00,M15,Accepted,,
HH,Update,2624.34,2024.10.09 08:30:00,M15,Accepted,,
LL,Update,2604.77,2024.10.10 16:00:00,M15,Accepted,,
CHoCH,Bullish,2661.40,2024.10.11 19:15:00,M15,Confirmed,2604.77,1970.01.01 00:00:00
LL,Update,2604.77,2024.10.11 19:15:00,M15,Accepted,,
HH,Update,2661.40,2024.10.11 19:15:00,M15,Accepted,,
LL,Update,2643.17,2024.10.14 05:00:00,M15,Accepted,,
BoS,Bullish,2604.77,2024.10.14 09:15:00,M15,Confirmed,2661.40,1970.01.01 00:00:00
HH,Update,2666.77,2024.10.14 09:15:00,M15,Accepted,,
LL,Update,2643.93,2024.10.14 18:45:00,M15,Accepted,,
HH,Update,2666.77,2024.10.15 08:00:00,M15,Accepted,,
CHoCH,Bearish,2638.33,2024.10.15 08:30:00,M15,Confirmed,2666.77,1970.01.01 00:00:00
HH,Update,2666.77,2024.10.15 08:30:00,M15,Accepted,,
LL,Update,2638.33,2024.10.15 08:30:00,M15,Accepted,,
HH,Update,2666.77,2024.10.15 08:30:00,M15,Accepted,,
CHoCH,Bullish,2668.96,2024.10.15 19:15:00,M15,Confirmed,2638.33,1970.01.01 00:00:00
LL,Update,2638.33,2024.10.15 19:15:00,M15,Accepted,,
LL,Update,2638.33,2024.10.15 19:15:00,M15,Accepted,,
HH,Update,2668.96,2024.10.15 19:15:00,M15,Accepted,,
LL,Update,2658.73,2024.10.16 03:45:00,M15,Accepted,,
BoS,Bullish,2638.33,2024.10.16 09:00:00,M15,Confirmed,2668.96,1970.01.01 00:00:00
HH,Update,2685.24,2024.10.16 16:30:00,M15,Accepted,,
LL,Update,2666.13,2024.10.16 19:00:00,M15,Accepted,,
BoS,Bullish,2666.13,2024.10.17 13:15:00,M15,Confirmed,2685.24,1970.01.01 00:00:00
HH,Update,2696.74,2024.10.17 18:00:00,M15,Accepted,,
BoS,Bullish,2666.13,2024.10.18 04:00:00,M15,Confirmed,2696.74,1970.01.01 00:00:00
HH,Update,2714.07,2024.10.18 08:45:00,M15,Accepted,,
LL,Update,2701.78,2024.10.18 11:30:00,M15,Accepted,,
BoS,Bullish,2666.13,2024.10.18 17:00:00,M15,Confirmed,2714.07,1970.01.01 00:00:00
HH,Update,2740.56,2024.10.21 16:45:00,M15,Accepted,,
LL,Update,2714.27,2024.10.21 22:00:00,M15,Accepted,,
BoS,Bullish,2714.27,2024.10.22 17:45:00,M15,Confirmed,2740.56,1970.01.01 00:00:00
HH,Update,2748.86,2024.10.22 22:45:00,M15,Accepted,,
LL,Update,2737.89,2024.10.23 04:30:00,M15,Accepted,,
BoS,Bullish,2714.27,2024.10.23 07:30:00,M15,Confirmed,2748.86,1970.01.01 00:00:00
HH,Update,2758.47,2024.10.23 11:30:00,M15,Accepted,,
HH,Update,2748.86,2024.10.23 16:30:00,M15,Accepted,,
CHoCH,Bearish,2708.78,2024.10.23 18:15:00,M15,Confirmed,2748.86,1970.01.01 00:00:00
HH,Update,2758.47,2024.10.23 18:15:00,M15,Accepted,,
LL,Update,2708.78,2024.10.23 18:15:00,M15,Accepted,,
HH,Update,2758.47,2024.10.23 18:15:00,M15,Accepted,,
HH,Update,2743.19,2024.10.24 16:30:00,M15,Accepted,,
LL,Update,2708.78,2024.10.25 21:00:00,M15,Accepted,,
CHoCH,Bullish,2747.55,2024.10.25 23:45:00,M15,Confirmed,2708.78,1970.01.01 00:00:00
LL,Update,2708.78,2024.10.25 23:45:00,M15,Accepted,,
HH,Update,2747.55,2024.10.25 23:45:00,M15,Accepted,,
LL,Update,2724.72,2024.10.28 03:15:00,M15,Accepted,,
BoS,Bullish,2724.72,2024.10.29 03:00:00,M15,Confirmed,2747.55,1970.01.01 00:00:00
HH,Update,2757.76,2024.10.29 04:00:00,M15,Accepted,,
LL,Update,2746.33,2024.10.29 13:15:00,M15,Accepted,,
BoS,Bullish,2724.72,2024.10.29 15:30:00,M15,Confirmed,2757.76,1970.01.01 00:00:00
HH,Update,2789.84,2024.10.30 08:45:00,M15,Accepted,,
LL,Update,2770.87,2024.10.30 15:30:00,M15,Accepted,,
HH,Update,2790.09,2024.10.31 03:00:00,M15,Accepted,,
HH,Update,2790.09,2024.10.31 15:00:00,M15,Accepted,,
CHoCH,Bearish,2731.64,2024.10.31 17:00:00,M15,Confirmed,2790.09,1970.01.01 00:00:00
HH,Update,2790.09,2024.10.31 17:00:00,M15,Accepted,,
LL,Update,2731.64,2024.10.31 17:00:00,M15,Accepted,,
HH,Update,2790.09,2024.10.31 17:00:00,M15,Accepted,,
HH,Update,2757.67,2024.11.01 08:00:00,M15,Accepted,,
CHoCH,Bullish,2762.26,2024.11.01 15:15:00,M15,Confirmed,2731.64,1970.01.01 00:00:00
LL,Update,2731.64,2024.11.01 15:15:00,M15,Accepted,,
LL,Update,2731.64,2024.11.01 15:15:00,M15,Accepted,,
HH,Update,2762.26,2024.11.01 15:15:00,M15,Accepted,,
LL,Update,2730.55,2024.11.04 01:00:00,M15,Accepted,,
HH,Update,2748.16,2024.11.05 04:30:00,M15,Accepted,,
CHoCH,Bearish,2724.71,2024.11.05 04:45:00,M15,Confirmed,2762.26,1970.01.01 00:00:00
HH,Update,2748.16,2024.11.05 04:45:00,M15,Accepted,,
LL,Update,2724.71,2024.11.05 04:45:00,M15,Accepted,,
HH,Update,2748.16,2024.11.05 04:45:00,M15,Accepted,,
HH,Update,2749.88,2024.11.05 16:30:00,M15,Accepted,,
HH,Update,2749.88,2024.11.05 16:30:00,M15,Accepted,,
HH,Update,2749.69,2024.11.06 03:45:00,M15,Accepted,,
BoS,Bearish,2724.71,2024.11.06 08:15:00,M15,Confirmed,2749.88,1970.01.01 00:00:00
LL,Update,2652.44,2024.11.06 16:30:00,M15,Accepted,,
BoS,Bearish,2652.44,2024.11.07 03:15:00,M15,Confirmed,2749.69,1970.01.01 00:00:00
LL,Update,2643.33,2024.11.07 03:15:00,M15,Accepted,,
HH,Update,2710.35,2024.11.08 02:15:00,M15,Accepted,,
HH,Update,2675.33,2024.11.11 12:15:00,M15,Accepted,,
BoS,Bearish,2643.33,2024.11.11 15:30:00,M15,Confirmed,2710.35,1970.01.01 00:00:00
LL,Update,2610.59,2024.11.11 20:15:00,M15,Accepted,,
HH,Update,2627.13,2024.11.12 03:45:00,M15,Accepted,,
BoS,Bearish,2610.59,2024.11.12 07:45:00,M15,Confirmed,2675.33,1970.01.01 00:00:00
LL,Update,2589.81,2024.11.12 12:15:00,M15,Accepted,,
HH,Update,2618.81,2024.11.13 15:30:00,M15,Accepted,,
BoS,Bearish,2589.81,2024.11.13 18:45:00,M15,Confirmed,2627.13,1970.01.01 00:00:00
LL,Update,2536.77,2024.11.14 11:45:00,M15,Accepted,,
LL,Update,2536.77,2024.11.19 04:45:00,M15,Accepted,,
CHoCH,Bullish,2639.40,2024.11.19 15:00:00,M15,Confirmed,2536.77,1970.01.01 00:00:00
LL,Update,2536.77,2024.11.19 15:00:00,M15,Accepted,,
HH,Update,2639.40,2024.11.19 15:00:00,M15,Accepted,,
LL,Update,2621.00,2024.11.19 17:30:00,M15,Accepted,,
BoS,Bullish,2621.00,2024.11.20 04:00:00,M15,Confirmed,2639.40,1970.01.01 00:00:00
HH,Update,2641.75,2024.11.20 04:30:00,M15,Accepted,,
BoS,Bullish,2621.00,2024.11.20 16:30:00,M15,Confirmed,2641.75,1970.01.01 00:00:00
HH,Update,2655.35,2024.11.20 19:00:00,M15,Accepted,,
BoS,Bullish,2621.00,2024.11.21 02:30:00,M15,Confirmed,2655.35,1970.01.01 00:00:00
HH,Update,2673.47,2024.11.21 13:15:00,M15,Accepted,,
BoS,Bullish,2621.00,2024.11.22 03:00:00,M15,Confirmed,2673.47,1970.01.01 00:00:00
HH,Update,2709.99,2024.11.22 13:00:00,M15,Accepted,,
LL,Update,2684.60,2024.11.22 16:30:00,M15,Accepted,,
BoS,Bullish,2621.00,2024.11.22 20:45:00,M15,Confirmed,2709.99,1970.01.01 00:00:00
HH,Update,2721.31,2024.11.25 01:30:00,M15,Accepted,,
HH,Update,2709.99,2024.11.25 05:15:00,M15,Accepted,,
CHoCH,Bearish,2657.72,2024.11.25 07:45:00,M15,Confirmed,2709.99,1970.01.01 00:00:00
HH,Update,2721.31,2024.11.25 07:45:00,M15,Accepted,,
LL,Update,2657.72,2024.11.25 07:45:00,M15,Accepted,,
HH,Update,2721.31,2024.11.25 07:45:00,M15,Accepted,,
HH,Update,2688.73,2024.11.25 13:45:00,M15,Accepted,,
BoS,Bearish,2657.72,2024.11.25 16:15:00,M15,Confirmed,2721.31,1970.01.01 00:00:00
LL,Update,2604.86,2024.11.26 01:30:00,M15,Accepted,,
HH,Update,2632.15,2024.11.26 03:30:00,M15,Accepted,,
LL,Update,2604.86,2024.11.26 14:00:00,M15,Accepted,,
CHoCH,Bullish,2641.90,2024.11.26 15:15:00,M15,Confirmed,2604.86,1970.01.01 00:00:00
LL,Update,2604.86,2024.11.26 15:15:00,M15,Accepted,,
HH,Update,2641.90,2024.11.26 15:15:00,M15,Accepted,,
BoS,Bullish,2604.86,2024.11.27 07:30:00,M15,Confirmed,2641.90,1970.01.01 00:00:00
HH,Update,2658.20,2024.11.27 15:45:00,M15,Accepted,,
LL,Update,2620.92,2024.11.28 03:30:00,M15,Accepted,,
LL,Update,2634.03,2024.11.29 03:00:00,M15,Accepted,,
BoS,Bullish,2620.92,2024.11.29 04:15:00,M15,Confirmed,2658.20,1970.01.01 00:00:00
HH,Update,2666.37,2024.11.29 08:00:00,M15,Accepted,,
HH,Update,2666.37,2024.12.02 02:30:00,M15,Accepted,,
CHoCH,Bearish,2621.86,2024.12.02 08:00:00,M15,Confirmed,2666.37,1970.01.01 00:00:00
HH,Update,2666.37,2024.12.02 08:00:00,M15,Accepted,,
LL,Update,2621.86,2024.12.02 08:00:00,M15,Accepted,,
HH,Update,2666.37,2024.12.02 08:00:00,M15,Accepted,,
HH,Update,2651.50,2024.12.02 16:00:00,M15,Accepted,,
LL,Update,2621.86,2024.12.03 16:00:00,M15,Accepted,,
CHoCH,Bullish,2655.56,2024.12.03 16:30:00,M15,Confirmed,2621.86,1970.01.01 00:00:00
LL,Update,2621.86,2024.12.03 16:30:00,M15,Accepted,,
HH,Update,2655.56,2024.12.03 16:30:00,M15,Accepted,,
LL,Update,2635.22,2024.12.03 17:15:00,M15,Accepted,,
HH,Update,2651.37,2024.12.04 15:00:00,M15,Accepted,,
LL,Update,2635.22,2024.12.04 16:30:00,M15,Accepted,,
CHoCH,Bullish,2656.99,2024.12.04 17:30:00,M15,Confirmed,2635.22,1970.01.01 00:00:00
LL,Update,2635.22,2024.12.04 17:30:00,M15,Accepted,,
HH,Update,2656.99,2024.12.04 17:30:00,M15,Accepted,,
HH,Update,2655.54,2024.12.05 17:15:00,M15,Accepted,,
CHoCH,Bearish,2612.32,2024.12.06 03:00:00,M15,Confirmed,2656.99,1970.01.01 00:00:00
HH,Update,2655.54,2024.12.06 03:00:00,M15,Accepted,,
LL,Update,2612.32,2024.12.06 03:00:00,M15,Accepted,,
HH,Update,2655.54,2024.12.06 03:00:00,M15,Accepted,,
HH,Update,2645.60,2024.12.06 11:00:00,M15,Accepted,,
CHoCH,Bullish,2650.49,2024.12.09 03:15:00,M15,Confirmed,2612.32,1970.01.01 00:00:00
LL,Update,2612.32,2024.12.09 03:15:00,M15,Accepted,,
HH,Update,2650.49,2024.12.09 03:15:00,M15,Accepted,,
LL,Update,2612.32,2024.12.09 03:30:00,M15,Accepted,,
BoS,Bullish,2612.32,2024.12.09 11:00:00,M15,Confirmed,2650.49,1970.01.01 00:00:00
HH,Update,2676.32,2024.12.09 17:15:00,M15,Accepted,,
LL,Update,2656.68,2024.12.09 22:15:00,M15,Accepted,,
LL,Update,2661.28,2024.12.10 10:15:00,M15,Accepted,,
BoS,Bullish,2656.68,2024.12.10 14:00:00,M15,Confirmed,2676.32,1970.01.01 00:00:00
HH,Update,2704.06,2024.12.11 04:30:00,M15,Accepted,,
LL,Update,2674.85,2024.12.11 07:30:00,M15,Accepted,,
BoS,Bullish,2674.85,2024.12.11 16:45:00,M15,Confirmed,2704.06,1970.01.01 00:00:00
HH,Update,2726.15,2024.12.12 03:00:00,M15,Accepted,,
LL,Update,2700.32,2024.12.12 03:30:00,M15,Accepted,,
HH,Update,2726.15,2024.12.12 15:45:00,M15,Accepted,,
CHoCH,Bearish,2675.03,2024.12.12 17:45:00,M15,Confirmed,2726.15,1970.01.01 00:00:00
HH,Update,2726.15,2024.12.12 17:45:00,M15,Accepted,,
LL,Update,2675.03,2024.12.12 17:45:00,M15,Accepted,,
HH,Update,2726.15,2024.12.12 17:45:00,M15,Accepted,,
HH,Update,2692.77,2024.12.13 03:15:00,M15,Accepted,,
BoS,Bearish,2675.03,2024.12.13 11:00:00,M15,Confirmed,2692.77,1970.01.01 00:00:00
LL,Update,2643.52,2024.12.16 02:45:00,M15,Accepted,,
HH,Update,2664.23,2024.12.16 15:15:00,M15,Accepted,,
BoS,Bearish,2643.52,2024.12.17 11:15:00,M15,Confirmed,2664.23,1970.01.01 00:00:00
LL,Update,2633.03,2024.12.17 16:00:00,M15,Accepted,,
HH,Update,2651.70,2024.12.18 03:45:00,M15,Accepted,,
BoS,Bearish,2633.03,2024.12.18 21:00:00,M15,Confirmed,2651.70,1970.01.01 00:00:00
LL,Update,2582.92,2024.12.19 01:00:00,M15,Accepted,,
HH,Update,2626.42,2024.12.19 12:45:00,M15,Accepted,,
LL,Update,2582.92,2024.12.20 17:45:00,M15,Accepted,,
CHoCH,Bullish,2631.82,2024.12.20 18:00:00,M15,Confirmed,2582.92,1970.01.01 00:00:00
LL,Update,2582.92,2024.12.20 18:00:00,M15,Accepted,,
HH,Update,2631.82,2024.12.20 18:00:00,M15,Accepted,,
LL,Update,2617.60,2024.12.23 02:30:00,M15,Accepted,,
BoS,Bullish,2617.60,2024.12.23 08:30:00,M15,Confirmed,2631.82,1970.01.01 00:00:00
HH,Update,2633.22,2024.12.23 09:00:00,M15,Accepted,,
HH,Update,2631.82,2024.12.23 13:15:00,M15,Accepted,,
CHoCH,Bearish,2608.13,2024.12.23 18:00:00,M15,Confirmed,2631.82,1970.01.01 00:00:00
HH,Update,2633.22,2024.12.23 18:00:00,M15,Accepted,,
LL,Update,2608.13,2024.12.23 18:00:00,M15,Accepted,,
HH,Update,2633.22,2024.12.23 18:00:00,M15,Accepted,,
HH,Update,2621.46,2024.12.24 09:00:00,M15,Accepted,,
LL,Update,2608.13,2024.12.26 03:15:00,M15,Accepted,,
CHoCH,Bullish,2639.14,2024.12.26 17:45:00,M15,Confirmed,2608.13,1970.01.01 00:00:00
LL,Update,2608.13,2024.12.26 17:45:00,M15,Accepted,,
HH,Update,2639.14,2024.12.26 17:45:00,M15,Accepted,,
LL,Update,2611.69,2024.12.27 16:30:00,M15,Accepted,,
HH,Update,2628.13,2024.12.30 12:45:00,M15,Accepted,,
HH,Update,2622.50,2024.12.30 15:00:00,M15,Accepted,,
